"","freq","treat","site","year","plot","cover","guild","sumcov","relcov","datacol","species.name"
"2918","Grazed","none","Elkhorn",2007,"1",2,"NAGr",122,0.0163934426229508,"pt_intercept","Isolepis carinata"
"2919","Grazed","none","Elkhorn",2007,"3",7,"NAGr",132,0.053030303030303,"pt_intercept","Isolepis carinata"
"2920","Grazed","none","Elkhorn",2007,"1",1,"EAF",122,0.00819672131147541,"pt_intercept","Trifolium dubium"
"2921","Grazed","none","Elkhorn",2007,"2",2,"EAF",130,0.0153846153846154,"pt_intercept","Trifolium dubium"
"2922","Grazed","none","Elkhorn",2007,"1",10,"EAF",122,0.0819672131147541,"pt_intercept","Trifolium subterraneum"
"2923","Grazed","none","Elkhorn",2007,"2",13,"EAF",130,0.1,"pt_intercept","Trifolium subterraneum"
"2924","Grazed","none","Elkhorn",2007,"3",17,"EAF",132,0.128787878787879,"pt_intercept","Trifolium subterraneum"
"2925","Grazed","none","Elkhorn",2007,"4",3,"EAF",125,0.024,"pt_intercept","Trifolium subterraneum"
"2926","Grazed","none","Elkhorn",2007,"6",2,"EAF",125,0.016,"pt_intercept","Trifolium subterraneum"
"2927","Control","none","Elkhorn",2007,"1",77,"EAG",126,0.611111111111111,"pt_intercept","Vulpia myuros"
"2928","Control","none","Elkhorn",2007,"2",85,"EAG",125,0.68,"pt_intercept","Vulpia myuros"
"2929","Control","none","Elkhorn",2007,"3",76,"EAG",133,0.571428571428571,"pt_intercept","Vulpia myuros"
"2930","Grazed","none","Elkhorn",2007,"1",59,"EAG",122,0.483606557377049,"pt_intercept","Vulpia myuros"
"2931","Grazed","none","Elkhorn",2007,"2",58,"EAG",130,0.446153846153846,"pt_intercept","Vulpia myuros"
"2932","Grazed","none","Elkhorn",2007,"3",52,"EAG",132,0.393939393939394,"pt_intercept","Vulpia myuros"
"2933","Grazed","none","Elkhorn",2007,"4",70,"EAG",125,0.56,"pt_intercept","Vulpia myuros"
"2934","Grazed","none","Elkhorn",2007,"5",35,"EAG",99,0.353535353535354,"pt_intercept","Vulpia myuros"
"2935","Grazed","none","Elkhorn",2007,"6",61,"EAG",125,0.488,"pt_intercept","Vulpia myuros"
"2936","CL1","SD","Elkhorn",2008,"1",3,"EAG",147,0.0204081632653061,"pt_intercept","Aira caryophyllea"
"2937","CL1","SD","Elkhorn",2008,"2",1,"EAG",158,0.00632911392405063,"pt_intercept","Aira caryophyllea"
"2938","CL3","RE","Elkhorn",2008,"2",4,"EAG",181,0.0220994475138122,"pt_intercept","Aira caryophyllea"
"2939","CL1","LL","Elkhorn",2008,"2",2,"EAF",198,0.0101010101010101,"pt_intercept","Lysimachia arvensis"
"2940","CL1","LL","Elkhorn",2008,"3",1,"EAF",180,0.00555555555555556,"pt_intercept","Lysimachia arvensis"
"2941","CL1","SD","Elkhorn",2008,"1",3,"EAF",147,0.0204081632653061,"pt_intercept","Lysimachia arvensis"
"2942","CL1","SD","Elkhorn",2008,"3",2,"EAF",163,0.0122699386503067,"pt_intercept","Lysimachia arvensis"
"2943","CL3","LL","Elkhorn",2008,"1",3,"EAF",161,0.0186335403726708,"pt_intercept","Lysimachia arvensis"
"2944","CL3","RE","Elkhorn",2008,"2",2,"EAF",181,0.0110497237569061,"pt_intercept","Lysimachia arvensis"
"2945","CL3","SD","Elkhorn",2008,"1",1,"EAF",188,0.00531914893617021,"pt_intercept","Lysimachia arvensis"
"2946","CL3","SD","Elkhorn",2008,"2",2,"EAF",206,0.00970873786407767,"pt_intercept","Lysimachia arvensis"
"2947","Control","none","Elkhorn",2008,"1",2,"EAF",139,0.0143884892086331,"pt_intercept","Lysimachia arvensis"
"2948","Control","none","Elkhorn",2008,"2",4,"EAF",116,0.0344827586206897,"pt_intercept","Lysimachia arvensis"
"2949","Control","none","Elkhorn",2008,"3",2,"EAF",80,0.025,"pt_intercept","Lysimachia arvensis"
"2950","CL1","SD","Elkhorn",2008,"2",21,"EAG",158,0.132911392405063,"pt_intercept","Avena barbata"
"2951","CL2","SD","Elkhorn",2008,"3",17,"EAG",154,0.11038961038961,"pt_intercept","Avena barbata"
"2952","Grazed","none","Elkhorn",2008,"2",1,"EAG",136,0.00735294117647059,"pt_intercept","Avena barbata"
"2953","CL1","SD","Elkhorn",2008,"1",1,"EAG",147,0.00680272108843537,"pt_intercept","Bromus diandrus"
"2954","CL2","LL","Elkhorn",2008,"1",21,"EAG",154,0.136363636363636,"pt_intercept","Bromus diandrus"
"2955","CL2","LL","Elkhorn",2008,"2",15,"EAG",129,0.116279069767442,"pt_intercept","Bromus diandrus"
"2956","CL2","LL","Elkhorn",2008,"3",13,"EAG",158,0.0822784810126582,"pt_intercept","Bromus diandrus"
"2957","CL2","RE","Elkhorn",2008,"2",1,"EAG",155,0.00645161290322581,"pt_intercept","Bromus diandrus"
"2958","CL2","RE","Elkhorn",2008,"3",2,"EAG",148,0.0135135135135135,"pt_intercept","Bromus diandrus"
"2959","CL2","SD","Elkhorn",2008,"1",3,"EAG",200,0.015,"pt_intercept","Bromus diandrus"
"2960","CL2","SD","Elkhorn",2008,"2",3,"EAG",219,0.0136986301369863,"pt_intercept","Bromus diandrus"
"2961","CL2","SD","Elkhorn",2008,"3",1,"EAG",154,0.00649350649350649,"pt_intercept","Bromus diandrus"
"2962","CL3","LL","Elkhorn",2008,"2",1,"EAG",178,0.00561797752808989,"pt_intercept","Bromus diandrus"
"2963","CL3","LL","Elkhorn",2008,"3",2,"EAG",190,0.0105263157894737,"pt_intercept","Bromus diandrus"
"2964","CL3","SD","Elkhorn",2008,"1",1,"EAG",188,0.00531914893617021,"pt_intercept","Bromus diandrus"
"2965","Control","none","Elkhorn",2008,"1",9,"EAG",139,0.0647482014388489,"pt_intercept","Bromus diandrus"
"2966","Control","none","Elkhorn",2008,"2",4,"EAG",116,0.0344827586206897,"pt_intercept","Bromus diandrus"
"2967","Control","none","Elkhorn",2008,"3",3,"EAG",80,0.0375,"pt_intercept","Bromus diandrus"
"2968","Grazed","none","Elkhorn",2008,"1",1,"EAG",199,0.0050251256281407,"pt_intercept","Bromus diandrus"
"2969","Grazed","none","Elkhorn",2008,"2",2,"EAG",136,0.0147058823529412,"pt_intercept","Bromus diandrus"
"2970","Grazed","none","Elkhorn",2008,"3",2,"EAG",163,0.0122699386503067,"pt_intercept","Bromus diandrus"
"2971","Grazed","none","Elkhorn",2008,"4",1,"EAG",174,0.00574712643678161,"pt_intercept","Bromus diandrus"
"2972","Grazed","none","Elkhorn",2008,"5",11,"EAG",133,0.0827067669172932,"pt_intercept","Bromus diandrus"
"2973","Grazed","none","Elkhorn",2008,"6",3,"EAG",148,0.0202702702702703,"pt_intercept","Bromus diandrus"
"2974","CL1","LL","Elkhorn",2008,"2",26,"NPF",198,0.131313131313131,"pt_intercept","Brodiaea terrestris"
"2975","CL1","RE","Elkhorn",2008,"2",1,"NPF",173,0.00578034682080925,"pt_intercept","Taraxia ovata"
"2976","CL1","SD","Elkhorn",2008,"2",1,"NPF",158,0.00632911392405063,"pt_intercept","Taraxia ovata"
"2977","CL2","LL","Elkhorn",2008,"3",3,"NPF",158,0.0189873417721519,"pt_intercept","Taraxia ovata"
"2978","CL2","RE","Elkhorn",2008,"3",1,"NPF",148,0.00675675675675676,"pt_intercept","Taraxia ovata"
"2979","CL3","LL","Elkhorn",2008,"1",2,"NPF",161,0.0124223602484472,"pt_intercept","Taraxia ovata"
"2980","CL3","RE","Elkhorn",2008,"1",2,"NPF",203,0.00985221674876847,"pt_intercept","Taraxia ovata"
"2981","CL3","RE","Elkhorn",2008,"2",1,"NPF",181,0.00552486187845304,"pt_intercept","Taraxia ovata"
"2982","CL3","SD","Elkhorn",2008,"3",3,"NPF",169,0.0177514792899408,"pt_intercept","Taraxia ovata"
"2983","CL1","SD","Elkhorn",2008,"1",1,"EAG",147,0.00680272108843537,"pt_intercept","Cynosurus echinatus"
"2984","CL3","SD","Elkhorn",2008,"1",1,"EAG",188,0.00531914893617021,"pt_intercept","Cynosurus echinatus"
"2985","CL3","SD","Elkhorn",2008,"3",2,"EAG",169,0.0118343195266272,"pt_intercept","Cynosurus echinatus"
"2986","Control","none","Elkhorn",2008,"1",1,"EAG",139,0.00719424460431655,"pt_intercept","Cynosurus echinatus"
"2987","Control","none","Elkhorn",2008,"2",6,"EAG",116,0.0517241379310345,"pt_intercept","Cynosurus echinatus"
"2988","Grazed","none","Elkhorn",2008,"3",1,"EAG",163,0.00613496932515337,"pt_intercept","Cynosurus echinatus"
"2989","CL1","LL","Elkhorn",2008,"1",19,"NPG",162,0.117283950617284,"pt_intercept","Danthonia californica"
"2990","CL1","LL","Elkhorn",2008,"2",36,"NPG",198,0.181818181818182,"pt_intercept","Danthonia californica"
"2991","CL1","LL","Elkhorn",2008,"3",17,"NPG",180,0.0944444444444444,"pt_intercept","Danthonia californica"
"2992","CL1","RE","Elkhorn",2008,"1",5,"NPG",177,0.0282485875706215,"pt_intercept","Danthonia californica"
"2993","CL1","RE","Elkhorn",2008,"2",10,"NPG",173,0.0578034682080925,"pt_intercept","Danthonia californica"
"2994","CL1","RE","Elkhorn",2008,"3",3,"NPG",197,0.0152284263959391,"pt_intercept","Danthonia californica"
"2995","CL1","SD","Elkhorn",2008,"1",16,"NPG",147,0.108843537414966,"pt_intercept","Danthonia californica"
"2996","CL1","SD","Elkhorn",2008,"2",1,"NPG",158,0.00632911392405063,"pt_intercept","Danthonia californica"
"2997","CL1","SD","Elkhorn",2008,"3",12,"NPG",163,0.0736196319018405,"pt_intercept","Danthonia californica"
"2998","CL2","LL","Elkhorn",2008,"1",27,"NPG",154,0.175324675324675,"pt_intercept","Danthonia californica"
"2999","CL2","LL","Elkhorn",2008,"2",24,"NPG",129,0.186046511627907,"pt_intercept","Danthonia californica"
"3000","CL2","LL","Elkhorn",2008,"3",20,"NPG",158,0.126582278481013,"pt_intercept","Danthonia californica"
"3001","CL2","RE","Elkhorn",2008,"1",13,"NPG",155,0.0838709677419355,"pt_intercept","Danthonia californica"
"3002","CL2","RE","Elkhorn",2008,"2",14,"NPG",155,0.0903225806451613,"pt_intercept","Danthonia californica"
"3003","CL2","RE","Elkhorn",2008,"3",13,"NPG",148,0.0878378378378378,"pt_intercept","Danthonia californica"
"3004","CL2","SD","Elkhorn",2008,"1",5,"NPG",200,0.025,"pt_intercept","Danthonia californica"
"3005","CL2","SD","Elkhorn",2008,"2",8,"NPG",219,0.0365296803652968,"pt_intercept","Danthonia californica"
"3006","CL2","SD","Elkhorn",2008,"3",13,"NPG",154,0.0844155844155844,"pt_intercept","Danthonia californica"
"3007","CL3","LL","Elkhorn",2008,"1",26,"NPG",161,0.161490683229814,"pt_intercept","Danthonia californica"
"3008","CL3","LL","Elkhorn",2008,"2",10,"NPG",178,0.0561797752808989,"pt_intercept","Danthonia californica"
"3009","CL3","LL","Elkhorn",2008,"3",34,"NPG",190,0.178947368421053,"pt_intercept","Danthonia californica"
"3010","CL3","RE","Elkhorn",2008,"1",19,"NPG",203,0.0935960591133005,"pt_intercept","Danthonia californica"
"3011","CL3","RE","Elkhorn",2008,"2",21,"NPG",181,0.116022099447514,"pt_intercept","Danthonia californica"
"3012","CL3","RE","Elkhorn",2008,"3",5,"NPG",154,0.0324675324675325,"pt_intercept","Danthonia californica"
"3013","CL3","SD","Elkhorn",2008,"1",11,"NPG",188,0.0585106382978723,"pt_intercept","Danthonia californica"
"3014","CL3","SD","Elkhorn",2008,"2",12,"NPG",206,0.058252427184466,"pt_intercept","Danthonia californica"
"3015","CL3","SD","Elkhorn",2008,"3",13,"NPG",169,0.0769230769230769,"pt_intercept","Danthonia californica"
"3016","Grazed","none","Elkhorn",2008,"1",27,"NPG",199,0.135678391959799,"pt_intercept","Danthonia californica"
"3017","Grazed","none","Elkhorn",2008,"2",3,"NPG",136,0.0220588235294118,"pt_intercept","Danthonia californica"
"3018","Grazed","none","Elkhorn",2008,"3",8,"NPG",163,0.049079754601227,"pt_intercept","Danthonia californica"
"3019","Grazed","none","Elkhorn",2008,"4",3,"NPG",174,0.0172413793103448,"pt_intercept","Danthonia californica"
"3020","Grazed","none","Elkhorn",2008,"6",6,"NPG",148,0.0405405405405405,"pt_intercept","Danthonia californica"
"3021","CL1","LL","Elkhorn",2008,"1",22,"EAF",162,0.135802469135802,"pt_intercept","Erodium botrys"
"3022","CL1","LL","Elkhorn",2008,"2",17,"EAF",198,0.0858585858585859,"pt_intercept","Erodium botrys"
"3023","CL1","LL","Elkhorn",2008,"3",28,"EAF",180,0.155555555555556,"pt_intercept","Erodium botrys"
"3024","CL1","RE","Elkhorn",2008,"1",84,"EAF",177,0.474576271186441,"pt_intercept","Erodium botrys"
"3025","CL1","RE","Elkhorn",2008,"2",42,"EAF",173,0.242774566473988,"pt_intercept","Erodium botrys"
"3026","CL1","RE","Elkhorn",2008,"3",67,"EAF",197,0.34010152284264,"pt_intercept","Erodium botrys"
"3027","CL1","SD","Elkhorn",2008,"1",60,"EAF",147,0.408163265306122,"pt_intercept","Erodium botrys"
"3028","CL1","SD","Elkhorn",2008,"2",62,"EAF",158,0.392405063291139,"pt_intercept","Erodium botrys"
"3029","CL1","SD","Elkhorn",2008,"3",40,"EAF",163,0.245398773006135,"pt_intercept","Erodium botrys"
"3030","CL2","LL","Elkhorn",2008,"1",10,"EAF",154,0.0649350649350649,"pt_intercept","Erodium botrys"
"3031","CL2","LL","Elkhorn",2008,"2",20,"EAF",129,0.155038759689922,"pt_intercept","Erodium botrys"
"3032","CL2","LL","Elkhorn",2008,"3",38,"EAF",158,0.240506329113924,"pt_intercept","Erodium botrys"
"3033","CL2","RE","Elkhorn",2008,"1",59,"EAF",155,0.380645161290323,"pt_intercept","Erodium botrys"
"3034","CL2","RE","Elkhorn",2008,"2",37,"EAF",155,0.238709677419355,"pt_intercept","Erodium botrys"
"3035","CL2","RE","Elkhorn",2008,"3",34,"EAF",148,0.22972972972973,"pt_intercept","Erodium botrys"
"3036","CL2","SD","Elkhorn",2008,"1",78,"EAF",200,0.39,"pt_intercept","Erodium botrys"
"3037","CL2","SD","Elkhorn",2008,"2",53,"EAF",219,0.242009132420091,"pt_intercept","Erodium botrys"
"3038","CL2","SD","Elkhorn",2008,"3",42,"EAF",154,0.272727272727273,"pt_intercept","Erodium botrys"
"3039","CL3","LL","Elkhorn",2008,"1",19,"EAF",161,0.118012422360248,"pt_intercept","Erodium botrys"
"3040","CL3","LL","Elkhorn",2008,"2",13,"EAF",178,0.0730337078651685,"pt_intercept","Erodium botrys"
"3041","CL3","LL","Elkhorn",2008,"3",9,"EAF",190,0.0473684210526316,"pt_intercept","Erodium botrys"
"3042","CL3","RE","Elkhorn",2008,"1",29,"EAF",203,0.142857142857143,"pt_intercept","Erodium botrys"
"3043","CL3","RE","Elkhorn",2008,"2",46,"EAF",181,0.25414364640884,"pt_intercept","Erodium botrys"
"3044","CL3","RE","Elkhorn",2008,"3",43,"EAF",154,0.279220779220779,"pt_intercept","Erodium botrys"
"3045","CL3","SD","Elkhorn",2008,"1",73,"EAF",188,0.388297872340426,"pt_intercept","Erodium botrys"
"3046","CL3","SD","Elkhorn",2008,"2",67,"EAF",206,0.325242718446602,"pt_intercept","Erodium botrys"
"3047","CL3","SD","Elkhorn",2008,"3",39,"EAF",169,0.230769230769231,"pt_intercept","Erodium botrys"
"3048","Control","none","Elkhorn",2008,"1",35,"EAF",139,0.251798561151079,"pt_intercept","Erodium botrys"
"3049","Control","none","Elkhorn",2008,"2",21,"EAF",116,0.181034482758621,"pt_intercept","Erodium botrys"
"3050","Control","none","Elkhorn",2008,"3",23,"EAF",80,0.2875,"pt_intercept","Erodium botrys"
"3051","Grazed","none","Elkhorn",2008,"1",25,"EAF",199,0.125628140703518,"pt_intercept","Erodium botrys"
"3052","Grazed","none","Elkhorn",2008,"2",59,"EAF",136,0.433823529411765,"pt_intercept","Erodium botrys"
"3053","Grazed","none","Elkhorn",2008,"3",63,"EAF",163,0.386503067484663,"pt_intercept","Erodium botrys"
"3054","Grazed","none","Elkhorn",2008,"4",82,"EAF",174,0.471264367816092,"pt_intercept","Erodium botrys"
"3055","Grazed","none","Elkhorn",2008,"5",70,"EAF",133,0.526315789473684,"pt_intercept","Erodium botrys"
"3056","Grazed","none","Elkhorn",2008,"6",47,"EAF",148,0.317567567567568,"pt_intercept","Erodium botrys"
"3057","CL2","SD","Elkhorn",2008,"3",2,"EAF",154,0.012987012987013,"pt_intercept","Erodium cicutarium"
"3058","CL1","LL","Elkhorn",2008,"1",23,"EAF",162,0.141975308641975,"pt_intercept","Geranium dissectum"
"3059","CL1","LL","Elkhorn",2008,"2",9,"EAF",198,0.0454545454545455,"pt_intercept","Geranium dissectum"
"3060","CL1","LL","Elkhorn",2008,"3",1,"EAF",180,0.00555555555555556,"pt_intercept","Geranium dissectum"
"3061","CL1","RE","Elkhorn",2008,"1",8,"EAF",177,0.0451977401129944,"pt_intercept","Geranium dissectum"
"3062","CL1","RE","Elkhorn",2008,"2",7,"EAF",173,0.0404624277456647,"pt_intercept","Geranium dissectum"
"3063","CL1","RE","Elkhorn",2008,"3",5,"EAF",197,0.0253807106598985,"pt_intercept","Geranium dissectum"
"3064","CL1","SD","Elkhorn",2008,"1",1,"EAF",147,0.00680272108843537,"pt_intercept","Geranium dissectum"
"3065","CL1","SD","Elkhorn",2008,"2",4,"EAF",158,0.0253164556962025,"pt_intercept","Geranium dissectum"
"3066","CL2","LL","Elkhorn",2008,"1",3,"EAF",154,0.0194805194805195,"pt_intercept","Geranium dissectum"
"3067","CL2","LL","Elkhorn",2008,"2",2,"EAF",129,0.0155038759689922,"pt_intercept","Geranium dissectum"
"3068","CL2","LL","Elkhorn",2008,"3",14,"EAF",158,0.0886075949367089,"pt_intercept","Geranium dissectum"
"3069","CL2","RE","Elkhorn",2008,"1",2,"EAF",155,0.0129032258064516,"pt_intercept","Geranium dissectum"
"3070","CL2","SD","Elkhorn",2008,"1",4,"EAF",200,0.02,"pt_intercept","Geranium dissectum"
"3071","CL2","SD","Elkhorn",2008,"2",1,"EAF",219,0.0045662100456621,"pt_intercept","Geranium dissectum"
"3072","CL3","LL","Elkhorn",2008,"1",2,"EAF",161,0.0124223602484472,"pt_intercept","Geranium dissectum"
"3073","CL3","LL","Elkhorn",2008,"2",8,"EAF",178,0.0449438202247191,"pt_intercept","Geranium dissectum"
"3074","CL3","LL","Elkhorn",2008,"3",1,"EAF",190,0.00526315789473684,"pt_intercept","Geranium dissectum"
"3075","CL3","RE","Elkhorn",2008,"1",3,"EAF",203,0.0147783251231527,"pt_intercept","Geranium dissectum"
"3076","CL3","RE","Elkhorn",2008,"3",2,"EAF",154,0.012987012987013,"pt_intercept","Geranium dissectum"
"3077","CL3","SD","Elkhorn",2008,"1",11,"EAF",188,0.0585106382978723,"pt_intercept","Geranium dissectum"
"3078","CL3","SD","Elkhorn",2008,"2",7,"EAF",206,0.0339805825242718,"pt_intercept","Geranium dissectum"
"3079","CL3","SD","Elkhorn",2008,"3",4,"EAF",169,0.0236686390532544,"pt_intercept","Geranium dissectum"
"3080","Control","none","Elkhorn",2008,"1",11,"EAF",139,0.079136690647482,"pt_intercept","Geranium dissectum"
"3081","Control","none","Elkhorn",2008,"2",5,"EAF",116,0.0431034482758621,"pt_intercept","Geranium dissectum"
"3082","Control","none","Elkhorn",2008,"3",5,"EAF",80,0.0625,"pt_intercept","Geranium dissectum"
"3083","Grazed","none","Elkhorn",2008,"3",2,"EAF",163,0.0122699386503067,"pt_intercept","Geranium dissectum"
"3084","Grazed","none","Elkhorn",2008,"4",4,"EAF",174,0.0229885057471264,"pt_intercept","Geranium dissectum"
"3085","Grazed","none","Elkhorn",2008,"5",1,"EAF",133,0.0075187969924812,"pt_intercept","Geranium dissectum"
"3086","CL1","RE","Elkhorn",2008,"3",1,"EAF",197,0.0050761421319797,"pt_intercept","Hypochaeris glabra"
"3087","CL1","SD","Elkhorn",2008,"2",1,"EAF",158,0.00632911392405063,"pt_intercept","Hypochaeris glabra"
"3088","CL1","SD","Elkhorn",2008,"3",1,"EAF",163,0.00613496932515337,"pt_intercept","Hypochaeris glabra"
"3089","CL2","LL","Elkhorn",2008,"1",1,"EAF",154,0.00649350649350649,"pt_intercept","Hypochaeris glabra"
"3090","CL2","RE","Elkhorn",2008,"2",3,"EAF",155,0.0193548387096774,"pt_intercept","Hypochaeris glabra"
"3091","CL2","RE","Elkhorn",2008,"3",1,"EAF",148,0.00675675675675676,"pt_intercept","Hypochaeris glabra"
"3092","CL2","SD","Elkhorn",2008,"2",42,"EAF",219,0.191780821917808,"pt_intercept","Hypochaeris glabra"
"3093","CL3","LL","Elkhorn",2008,"2",6,"EAF",178,0.0337078651685393,"pt_intercept","Hypochaeris glabra"
"3094","CL3","LL","Elkhorn",2008,"3",4,"EAF",190,0.0210526315789474,"pt_intercept","Hypochaeris glabra"
"3095","CL3","RE","Elkhorn",2008,"1",5,"EAF",203,0.0246305418719212,"pt_intercept","Hypochaeris glabra"
"3096","CL3","RE","Elkhorn",2008,"2",3,"EAF",181,0.0165745856353591,"pt_intercept","Hypochaeris glabra"
"3097","CL3","RE","Elkhorn",2008,"3",2,"EAF",154,0.012987012987013,"pt_intercept","Hypochaeris glabra"
"3098","Control","none","Elkhorn",2008,"3",2,"EAF",80,0.025,"pt_intercept","Hypochaeris glabra"
"3099","Grazed","none","Elkhorn",2008,"1",3,"EAF",199,0.0150753768844221,"pt_intercept","Hypochaeris glabra"
"3100","CL1","LL","Elkhorn",2008,"2",5,"EPF",198,0.0252525252525253,"pt_intercept","Hypochaeris radicata"
"3101","CL1","RE","Elkhorn",2008,"3",1,"EPF",197,0.0050761421319797,"pt_intercept","Hypochaeris radicata"
"3102","CL1","SD","Elkhorn",2008,"3",3,"EPF",163,0.0184049079754601,"pt_intercept","Hypochaeris radicata"
"3103","CL2","RE","Elkhorn",2008,"2",1,"EPF",155,0.00645161290322581,"pt_intercept","Hypochaeris radicata"
"3104","CL2","RE","Elkhorn",2008,"3",1,"EPF",148,0.00675675675675676,"pt_intercept","Hypochaeris radicata"
"3105","CL2","SD","Elkhorn",2008,"2",5,"EPF",219,0.0228310502283105,"pt_intercept","Hypochaeris radicata"
"3106","CL3","RE","Elkhorn",2008,"1",4,"EPF",203,0.0197044334975369,"pt_intercept","Hypochaeris radicata"
"3107","CL3","SD","Elkhorn",2008,"1",1,"EPF",188,0.00531914893617021,"pt_intercept","Hypochaeris radicata"
"3108","CL3","SD","Elkhorn",2008,"2",7,"EPF",206,0.0339805825242718,"pt_intercept","Hypochaeris radicata"
"3109","CL1","RE","Elkhorn",2008,"2",4,"NPGr",173,0.023121387283237,"pt_intercept","Juncus occidentalis"
"3110","CL2","RE","Elkhorn",2008,"3",2,"NPGr",148,0.0135135135135135,"pt_intercept","Juncus occidentalis"
"3111","Grazed","none","Elkhorn",2008,"6",2,"NPGr",148,0.0135135135135135,"pt_intercept","Juncus occidentalis"
"3112","CL2","RE","Elkhorn",2008,"1",3,"NPGr",155,0.0193548387096774,"pt_intercept","Juncus phaeocephalus"
"3113","Control","none","Elkhorn",2008,"2",4,"NPGr",116,0.0344827586206897,"pt_intercept","Juncus phaeocephalus"
"3114","CL1","SD","Elkhorn",2008,"1",1,"EAG",147,0.00680272108843537,"pt_intercept","Festuca perennis"
"3115","CL2","LL","Elkhorn",2008,"1",1,"EAG",154,0.00649350649350649,"pt_intercept","Festuca perennis"
